Processes: 473 total, 9 running, 14 stuck, 450 sleeping, 4972 threads 
2026/05/25 23:28:39
Load Avg: 15.43, 13.31, 12.90 
CPU usage: 21.11% user, 52.49% sys, 26.39% idle 
SharedLibs: 179M resident, 50M data, 11M linkedit.
MemRegions: 222600 total, 523M resident, 20M private, 205M shared.
PhysMem: 8165M used (3239M wired), 26M unused.
VM: 16T vsize, 3153M framework vsize, 982560330(0) swapins, 987525651(0) swapouts.
Networks: packets: 30873200/36G in, 15576389/14G out.
Disks: 35553684/3967G read, 28735045/3868G written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS    %CPU_ME %CPU_OTHRS UID FAULTS    COW    MSGSENT   MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW    POWER INSTRS CYCLES USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
1503   distnoted        0.0  00:03.51 2     1    29     436K   0B     424K   1503  1     sleeping *0[1]       0.00000  0.00000    235 81263      86     99         33434      167372     67835      60267      0       306       0.0   0          0          _assetcache            N/A    N/A   N/A   N/A   N/A   N/A  
1496   storedownloadd   0.0  00:02.46 2     1    39     1360K  0B     1344K+ 1496  1     sleeping  0[703]     0.00000  0.00000    501 88870      204    2597       3323       25494      11018      22537      233     494       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
662    lskdd            0.0  00:01.71 2     0    29     572K   0B     532K   662   1     sleeping *1[1]       0.00000  0.00000    265 26810      105    48754      24371      24887      24514      40588      17      8562      0.0   0          0          _fpsd                  N/A    N/A   N/A   N/A   N/A   N/A  
574    distnoted        0.0  00:03.69 2     1    29     436K   0B     424K   574   1     sleeping *0[1]       0.00000  0.00000    269 84369      86     99         35294      176672     71587      61351      0       327       0.0   0          0          _reportmemoryexception N/A    N/A   N/A   N/A   N/A   N/A  
556    mdwrite          0.0  00:01.93 2     1    59     1508K  0B     1504K  556   1     sleeping *0[1]       0.00000  0.00000    501 63463      150    1062       2109       15974      5746       21333      7       410       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
548    CrashReporterSup 0.0  00:00.07 2     1    30     680K   0B     664K   548   1     sleeping  0[0]       0.00000  0.00000    0   1825       107    103        49         583        241        606        1       8         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
547    IOUserBluetoothS 0.0  00:00.00 2     1    76     420K   0B     412K   547   1     sleeping  0[1]       0.00000  0.00000    270 470        57     254        127        293        242        31         1       2         0.0   0          0          _driverkit             N/A    N/A   N/A   N/A   N/A   N/A  
544    plugin-container 0.0  05:05.37 7     1    65     16M    0B     16M+   381   381   sleeping *0[6]       0.00000  0.00000    501 309735     2643   16679      10925      12218104   25217      5892954    1077    652       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
538    plugin-container 0.0  02:07.41 7     1    532    134M   0B     134M+  381   381   sleeping *0[6864]    0.00000  0.00000    501 1230920    2556   415678     251174     1968156    618657     1504934    4456    1123      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
537    corespotlightd   0.0  00:18.02 3     1    119    5476K  0B     5416K+ 537   1     sleeping  0[1204]    0.00000  0.00000    501 572146     305    28302      17357      171810     72813      197801     4822    4879      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
535    CVMServer        0.0  00:00.21 2     1    37     680K   0B     664K   535   1     sleeping *0[1]       0.00000  0.00000    0   5451       101    386        336        1620       1317       2304       0       50        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
533    ctkahp           0.0  00:00.23 2     1    48     840K   0B     832K   533   1     sleeping  0[59]      0.00000  0.00000    501 7743       124    242        112        1195       690        2130       10      7         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
530    TextInputMenuAge 0.0  00:09.75 3     1    613    6612K  0B     6604K  530   1     sleeping *0[3765]    0.00000  0.00000    501 479983     309    30555      6479       21486      87791      138584     183     118       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
529    diagnostics_agen 0.0  00:17.34 2     1    86     2116K  0B     2104K+ 529   1     sleeping  0[0]       0.00000  0.00000    501 635616     190    10768      15720      164685     52411      192627     468     4481      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
528    AirPlayUIAgent   0.0  00:03.67 3     1    589    3612K  0B     3608K  528   1     sleeping *0[494]     0.00000  0.00000    501 181434     262    7321       3201       13712      24153      73954      42      207       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
525    icdd             0.0  00:00.95 2     1    62     1364K  0B     1360K  525   1     sleeping *0[1]       0.00000  0.00000    501 25525      167    6970       3809       2680       6869       9502       5       7         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
521    corespeechd      0.0  00:05.30 3     1    138    2196K  0B     2192K  521   1     sleeping *0[1]       0.00000  0.00000    501 231631     302    45421      20245      112513     113264     128257     84      506       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
519    plugin-container 0.0  00:04.76 8     1    51     13M    0B     13M+   381   381   sleeping *0[4]       0.00000  0.00000    501 164222     2543   6642       3242       160334     5319       98274      1063    312       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
518    crashhelper      0.0  00:00.42 2     0    2646   452K   0B     448K   517   1     sleeping *0[1]       0.00000  0.00000    501 20253      48     1681       3069       2332       7186       6303       1168    0         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
493    SubmitDiagInfo   0.0  00:04.04 2     1    56     1312K  0B     1308K  493   1     sleeping  0[0]       0.00000  0.00000    0   77933      145    1416       1186       17259      6029       41774      117     1336      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
489    commerce         0.0  00:01.65 2     1    68     2416K  0B     2336K+ 489   1     sleeping  0[22]      0.00000  0.00000    501 34884      252    988        226        4821       3217       15020      263     429       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
487    mdbulkimport     0.0  00:06.12 2     1    60     3796K  0B     3792K  487   1     sleeping *0[1]       0.00000  0.00000    501 75206      203    1546       1041       56018      19581      49669      145     2343      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
485    PAH_Extension    0.0  00:12.94 3     1    292    4328K  0B     4324K  485   1     sleeping  0[18297]   0.00000  0.00000    501 464461     276    43987      22465      149946     177092     193344     919     1125      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
482    imklaunchagent   0.0  00:02.65 2     1    138    2136K  0B     2132K  482   1     sleeping *0[1]       0.00000  0.00000    501 84063      202    2566       1851       18206      9400       23184      88      106       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
474    mediaremoteagent 0.0  00:03.09 2     1    30     796K   0B     784K   474   1     sleeping *1[1]       0.00000  0.00000    501 125549     125    106        4172       52194      8505       30372      35      327       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
463    imagent          0.0  00:06.50 2     1    109    2884K  0B     2880K  463   1     sleeping *0[1]       0.00000  0.00000    501 189148     305    8010       4975       37538      28627      72936      1637    422       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
462    StatusKitAgent   0.0  00:01.46 2     1    216    3040K  0B     3036K  462   1     sleeping *139[1]     0.00000  0.00000    501 46559      193    1521       981        13445      5728       20415      66      174       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
461    familycircled    0.0  00:03.30 3     2    44     1276K  0B     1272K  461   1     sleeping  0[413]     0.00000  0.00000    501 117758     154    5180       1545       40949      18137      41275      13      782       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
455    WiFiAgent        0.0  00:32.02 4     1    1164   17M    0B     12M    455   1     sleeping *602[1]     0.00000  0.00000    501 763606     440    122803     42712      293501     304756     386806     818     1685      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
450    com.apple.dock.e 0.0  00:07.59 3     1    609    12M    0B     7348K  450   1     sleeping *0[774]     0.00000  0.00000    501 304352     1041   9853       4891       52992      27361      108014     1899    226       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
437    bash             0.0  00:00.95 1     0    21     1196K  0B     1184K  437   428   sleeping *0[1]       0.00000  0.00000    501 12527      3540   222        103        49986      256        8397       13      0         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
433    avconferenced    0.0  00:01.06 2     1    63     5256K  0B     5216K  433   1     sleeping *0[1]       0.00000  0.00000    501 45377      233    2057       994        3620       6023       10393      152     1         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
428    login            0.0  00:00.04 2     1    32     1180K  0B     1168K  428   391   sleeping *0[8]       0.00000  0.00000    0   1497       177    83         33         1574       244        232        0       0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
426    useractivityd    0.0  00:13.81 2     1    90     1672K  0B     1668K  426   1     sleeping  0[10229]   0.00000  0.00000    501 383953     197    6244       18102      186645     42947      172561     302     3494      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
424    NotificationCent 0.0  01:41.92 4     2    697    25M    0B     17M    424   1     sleeping *0[18129]   0.00000  0.00000    501 1949903    791    439563     280046     765862     1574977    960085     8424    3260      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
421    AMPDeviceDiscove 0.0  00:03.21 4     2    244    1912K  0B     1908K  421   1     sleeping  0[2]       0.00000  0.00000    501 162862     282    2879       2350       20653      13145      48172      56      1193      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
418    fontworker       0.0  00:01.05 2     1    42     1524K  0B     1520K  418   1     sleeping *0[1]       0.00000  0.00000    501 4271       137    193        81         20980      482        6257       225     0         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
413    automountd       0.0  00:00.28 5     2    27     804K   0B     792K   413   1     sleeping *0[1]       0.00000  0.00000    0   8671       217    118        72         2690       426        2898       0       310       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
412    CalendarAgent    0.0  02:47.14 3     1    179    16M    0B     16M    412   1     sleeping *1[282]     0.00000  0.00000    501 1931737    378    109705     99810      3423592    996482     1087029    3219    9441      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
411    fontd            0.0  00:22.10 2     1    407    10M    0B     10M    411   1     sleeping  0[13812]   0.00000  0.00000    501 704645     140    29018      27956      228735     111296     192112     118     3454      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
409    filecoordination 0.0  00:33.40 2     1    96     1568K  0B     1564K  409   1     sleeping *0[1]       0.00000  0.00000    0   450487     145    102142     94698      588541     317674     256811     3593    1074      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
408    identityservices 0.0  00:20.37 6     1    310    4744K  0B     4740K  408   1     sleeping *0[1]       0.00000  0.00000    501 718987     491    14579      10269      187255     69687      203856     1991    4823      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
406    distnoted        0.0  00:03.72 2     1    29     444K   0B     432K   406   1     sleeping *0[1]       0.00000  0.00000    55  84433      86     100        35330      176851     71678      61519      0       320       0.0   0          0          _appleevents           N/A    N/A   N/A   N/A   N/A   N/A  
404    usernoted        0.0  00:24.97 2     1    120    4208K  0B     4192K  404   1     sleeping *0[1]       0.00000  0.00000    501 734540     244    14034      14037      312944     61322      149401     546     605       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
401    pboard           0.0  00:03.57 2     1    89     1260K  0B     1256K  401   1     sleeping *0[1]       0.00000  0.00000    501 124493     115    10390      10363      73319      30774      45738      68      278       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
396    SystemUIServer   0.0  00:09.04 3     1    688    9556K  0B     9380K  396   1     sleeping *0[1517]    0.00000  0.00000    501 327679     850    15254      7046       42908      37361      98234      1893    390       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
393    Dock             0.0  04:17.37 3     1    843    31M    0B     31M+   393   1     sleeping *1[1978]    0.00000  0.00000    501 10231337   496    911506     150767     1141112    1700503    1427562    26709   9858      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
390    rapportd         0.0  00:10.94 2     1    114    2516K  0B     2512K  390   1     sleeping *0[1]       0.00000  0.00000    501 332397     250    20694      11003      62300      65610      107541     2205    222       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
388    nsurlsessiond    0.0  00:43.03 7     4    170    3760K  0B     3648K+ 388   1     sleeping *97[423]    0.00000  0.00000    501 999261     266    16301      17518      849366     61220      512090     238     19146     0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
387    sharedfilelistd  0.0  00:12.60 2     1    94     2300K  0B     2296K  387   1     sleeping  0[3457]    0.00000  0.00000    501 209235     185    12215      9778       208457     55883      103066     19      1058      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
384    cloudd           0.0  04:35.42 4     2    532    4924K  0B     4500K+ 384   1     sleeping *10[2]      0.00000  0.00000    501 3076277    298    550518     150501     7502669    2895690    2420655    5711    12652     0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
378    backgroundtaskma 0.0  00:00.12 2     1    52     1116K  0B     1108K  378   1     sleeping  0[6]       0.00000  0.00000    501 3116       138    190        71         1374       479        896        0       9         0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
371    itunescloudd     0.0  00:11.08 2     1    100    5160K  0B     5156K  371   1     sleeping *2[1]       0.00000  0.00000    501 447847     308    10628      5298       91953      32576      132835     1477    5202      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
368    lsd              0.0  00:45.25 2     1    641    2740K  0B     2732K+ 368   1     sleeping  0[78200]   0.00000  0.00000    501 921663     1109   197973     125995     1123252    543781     554940     2636    4148      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
364    UserEventAgent   0.0  00:22.33 2     1    910    3680K  0B     3656K+ 364   1     sleeping *0[1]       0.00000  0.00000    501 785568     245    40383      27814      315678     116522     211205     333     2050      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
363    securityd_servic 0.0  00:00.28 2     1    30     584K   0B     576K   363   1     sleeping *0[1]       0.00000  0.00000    0   2718       105    282        133        662        338        517        5       14        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
361    distnoted        0.0  01:01.34 2     1    212    1580K  0B     1576K  361   1     sleeping *0[1]       0.00000  0.00000    501 561435     87     57524      236927     1543241    555613     569186     90      934       0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
353    com.apple.Ambien 0.0  00:14.25 4     1    80     1628K  0B     1656K  353   1     sleeping *1[1]       0.00000  0.00000    0   246757     155    46479      27248      210122     120780     177842     243     513       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
349    AppleCameraAssis 0.0  00:13.28 4     1    126    908K   0B     884K   349   1     sleeping *0[1]       0.00000  0.00000    262 35703      131    583703     301625     12559      811549     171941     23      24        0.0   0          0          _cmiodalassistants     N/A    N/A   N/A   N/A   N/A   N/A  
348    systemstats      0.0  00:06.05 3     1    121    1664K  0B     1660K  92    92    sleeping  0[0]       0.00000  0.00000    0   218481     189    55514      26023      76141      109539     172540     8       2125      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
342    ctkahp           0.0  00:00.24 2     1    34     776K   0B     760K   342   1     sleeping  0[57]      0.00000  0.00000    0   7157       119    245        196        1547       883        2755       2       10        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
338    distnoted        0.0  00:03.67 2     1    29     436K   0B     424K   338   1     sleeping *0[1]       0.00000  0.00000    92  87749      86     99         35340      176899     71696      61522      0       321       0.0   0          0          _securityagent         N/A    N/A   N/A   N/A   N/A   N/A  
328    appleeventsd     0.0  00:06.99 2     1    231    1212K  0B     1208K  328   1     sleeping  0[2027]    0.00000  0.00000    55  333649     137    31280      17600      99410      81958      100660     5       1160      0.0   0          0          _appleevents           N/A    N/A   N/A   N/A   N/A   N/A  
327    wifianalyticsd   0.0  00:01.60 2     1    61     2792K  0B     2748K  327   1     sleeping  0[136]     0.00000  0.00000    0   36126      236    6611       3423       5522       4434       18999      36      175       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
319    distnoted        0.0  00:03.68 2     1    29     444K   0B     432K   319   1     sleeping *0[1]       0.00000  0.00000    88  83880      86     98         35345      176926     71704      62381      0       323       0.0   0          0          _windowserver          N/A    N/A   N/A   N/A   N/A   N/A  
316    locationd        0.0  00:32.14 3     1    150    5112K  0B     4816K+ 316   1     sleeping  0[1001]    0.00000  0.00000    205 831518     337    37469      10633      225493     228991     443261     720     18180     0.0   0          0          _locationd             N/A    N/A   N/A   N/A   N/A   N/A  
309    distnoted        0.0  00:03.77 2     1    29     444K   0B     432K   309   1     sleeping *0[1]       0.00000  0.00000    278 84244      86     99         35345      176927     71706      65079      0       324       0.0   0          0          _accessoryupdater      N/A    N/A   N/A   N/A   N/A   N/A  
302    UVCAssistant     0.0  00:03.97 2     1    62     1656K  0B     1656K  302   1     sleeping *0[1]       0.00000  0.00000    262 167626     154    4861       6126       34006      18891      51845      600     250       0.0   0          0          _cmiodalassistants     N/A    N/A   N/A   N/A   N/A   N/A  
299    thermald         0.0  00:03.02 2     1    31     640K   0B     636K   299   1     sleeping *0[1]       0.00000  0.00000    0   40527      122    5814       2579       51999      8847       39156      112     21        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
297    distnoted        0.0  00:03.84 2     1    29     436K   0B     424K   297   1     sleeping *0[1]       0.00000  0.00000    262 84284      86     99         35345      176927     71705      70140      0       329       0.0   0          0          _cmiodalassistants     N/A    N/A   N/A   N/A   N/A   N/A  
296    com.apple.AppleU 0.0  23:54.14 4     3    192    1552K  0B     748K+  296   1     sleeping  0[1]       0.00000  0.00000    270 544804     57     28199145   18932056   16307078   15029448   17004974   5099    752       0.0   0          0          _driverkit             N/A    N/A   N/A   N/A   N/A   N/A  
288    distnoted        0.0  00:03.99 2     1    29     436K   0B     424K   288   1     sleeping *0[1]       0.00000  0.00000    89  84214      86     98         35345      176922     71705      81873      0       357       0.0   0          0          _spotlight             N/A    N/A   N/A   N/A   N/A   N/A  
284    mds_stores       0.0  20:18.56 3     1    85     28M    0B     28M    284   1     sleeping *0[1]       0.00000  0.00000    0   12158635   696    211017     222231     43827663   1844475    6098015    362092  51961     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
282    distnoted        0.0  00:04.06 2     1    29     436K   0B     424K   282   1     sleeping *0[1]       0.00000  0.00000    242 84543      86     99         35346      176930     71706      81253      0       336       0.0   0          0          _nsurlsessiond         N/A    N/A   N/A   N/A   N/A   N/A  
275    distnoted        0.0  00:04.44 2     1    29     436K   0B     424K   275   1     sleeping *0[1]       0.00000  0.00000    200 86270      86     99         35348      176939     71714      108971     0       318       0.0   0          0          _softwareupdate        N/A    N/A   N/A   N/A   N/A   N/A  
273    searchpartyd     0.0  00:01.44 2     1    55     2272K  0B     2268K  273   1     sleeping  0[17]      0.00000  0.00000    0   23817      302    422        200        3272       1901       15404      186     461       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
237    distnoted        0.0  00:04.69 2     1    30     432K   0B     420K   237   1     sleeping *0[1]       0.00000  0.00000    205 88467      87     117        35384      179141     71790      103848     0       364       0.0   0          0          _locationd             N/A    N/A   N/A   N/A   N/A   N/A  
230    distnoted        0.0  00:04.81 2     1    29     428K   0B     416K   230   1     sleeping *0[1]       0.00000  0.00000    202 84513      86     98         35348      176939     71713      95735      0       342       0.0   0          0          _coreaudiod            N/A    N/A   N/A   N/A   N/A   N/A  
228    VDCAssistant     0.0  00:01.02 2     1    53     1524K  0B     1520K  228   1     sleeping *0[1]       0.00000  0.00000    262 34814      148    2415       1536       3322       5506       27008      28      65        0.0   0          0          _cmiodalassistants     N/A    N/A   N/A   N/A   N/A   N/A  
225    apfsd            0.0  00:01.49 2     1    44     680K   0B     668K   225   1     sleeping *0[1]       0.00000  0.00000    0   63040      111    11487      1238       5048       18955      29763      64      458       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
222    awdd             0.0  00:02.07 2     1    68     1172K  0B     1168K  222   1     sleeping  0[236]     0.00000  0.00000    0   46640      147    1941       1577       12383      5259       23647      230     625       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
219    lsd              0.0  00:11.24 3     2    98     2280K  0B     1364K  219   1     sleeping  0[1947]    0.00000  0.00000    0   342188     209    6501       5015       49821      20236      122264     45392   5632      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
201    analyticsd       0.0  02:08.73 2     1    283    3936K  0B     3912K+ 201   1     sleeping *427[4]     0.00000  0.00000    263 1580620    169    207005     158178     1288318    464754     970355     277     14600     0.0   0          0          _analyticsd            N/A    N/A   N/A   N/A   N/A   N/A  
199    diskmanagementd  0.0  00:02.19 5     1    157    1208K  0B     1188K  199   1     sleeping *0[1]       0.00000  0.00000    0   53580      208    10846      3108       22719      44015      26153      59      117       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
174    airportd         0.0  02:21.35 9     7    644    9368K  0B     9032K+ 174   1     sleeping *2219[1]    0.00000  0.00000    0   1740017    275    691645     341789     3797386    1644700    2101899    2306    14485     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
171    taskgated        0.0  00:00.40 1     0    21     712K   0B     708K   171   1     sleeping *0[1]       0.00000  0.00000    0   11403      111    201        38         6304       705        2518       34      15        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
165    distnoted        0.0  00:04.99 2     1    31     432K   0B     420K   165   1     sleeping *0[1]       0.00000  0.00000    0   88244      87     99         35357      178164     71723      101872     0       341       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
161    authd            0.0  00:13.59 3     2    91     1888K  0B     1884K  161   1     sleeping  0[2903]    0.00000  0.00000    0   351008     153    9706       8395       224259     46056      125729     314     1793      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
158    syspolicyd       0.0  02:16.16 3     1    143    51M    0B     51M    158   1     sleeping *0[1]       0.00000  0.00000    0   1821432    4311   30435      17662      1677733    670471     521034     401607  4956      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
156    contextstored    0.0  01:27.01 3     2    119    4028K  0B     3824K+ 156   1     sleeping  0[4493]    0.00000  0.00000    0   1859871    233    116090     79074      1202772    474407     1029198    2332    25239     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
155    loginwindow      0.0  02:55.56 2     1    409    41M    0B     26M    155   1     sleeping *0[2648]    0.00000  0.00000    501 6235420    882    450245     294770     1012204    1513650    1437665    9024    6259      0.0   0          0          maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
150    cfprefsd         0.0  01:22.42 2     1    712    1256K  0B     1188K+ 150   1     sleeping  0[46865]   0.00000  0.00000    0   799955     88     116652     145683     2404147    484672     692514     121     8453      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
147    corebrightnessd  0.0  00:34.25 2     1    148    1544K  0B     1572K  147   1     sleeping *0[1]       0.00000  0.00000    0   461056     180    375598     214604     505481     970648     550244     1471    6302      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
144    bluetoothd       0.0  00:53.38 4     3    230    4424K  0B     4248K  144   1     sleeping *0[1]       0.00000  0.00000    0   1082027    285    192317     122773     1150949    510742     869228     1122    17058     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
142    KernelEventAgent 0.0  00:00.47 2     1    22     564K   0B     560K   142   1     sleeping *0[1]       0.00000  0.00000    0   14833      101    657        34         8088       740        5496       4       38        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
141    revisiond        0.0  00:07.47 3     1    58     1628K  0B     1600K+ 141   1     sleeping  0[813]     0.00000  0.00000    0   220287     155    5208       5032       60089      30491      93240      210     3488      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
140    logind           0.0  00:02.08 2     1    56     840K   0B     836K   140   1     sleeping *0[1]       0.00000  0.00000    0   89961      618    1912       2242       13096      8361       17225      115     158       0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
136    distnoted        0.0  00:41.98 2     1    134    620K   0B     616K   136   1     sleeping *0[1]       0.00000  0.00000    241 250936     87     668640     105617     576823     857969     454662     7       786       0.0   0          0          _distnote              N/A    N/A   N/A   N/A   N/A   N/A  
134    kdc              0.0  00:00.31 2     1    38     1248K  0B     1240K  134   1     sleeping *0[1]       0.00000  0.00000    0   4443       145    155        125        2211       513        1875       12      17        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
132    displaypolicyd   0.0  00:02.27 6     1    51     1812K  0B     1800K  132   1     sleeping *0[1]       0.00000  0.00000    244 32215      136    7075       4390       56441      12991      87909      5       4414      0.0   0          0          _displaypolicyd        N/A    N/A   N/A   N/A   N/A   N/A  
131    autofsd          0.0  00:00.02 2     1    23     536K   0B     516K   131   1     sleeping *0[1]       0.00000  0.00000    0   839        106    75         32         362        157        135        0       0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
125    securityd        0.0  00:08.59 4     1    89     2584K  0B     2580K+ 125   1     sleeping *0[1]       0.00000  0.00000    0   317894     135    14935      590        45964      66884      75140      130     80        0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
124    usbmuxd          0.0  00:01.44 3     1    40     1500K  0B     1496K  124   1     sleeping *0[1]       0.00000  0.00000    213 46479      247    2204       472        20166      13600      25106      820     74        0.0   0          0          _usbmuxd               N/A    N/A   N/A   N/A   N/A   N/A  
123    timed            0.0  00:04.06 2     1    50     1188K  0B     1184K  123   1     sleeping *0[1]       0.00000  0.00000    266 74391      140    7090       2583       104642     12417      48475      141     613       0.0   0          0          _timed                 N/A    N/A   N/A   N/A   N/A   N/A  
122    launchservicesd  0.0  02:03.13 2     1    1167   5944K  0B     5936K  122   1     sleeping  0[72320]   0.00000  0.00000    0   3814921    141    1074877    582618     2550933    1296295    1167968    951     7947      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
121    apsd             0.0  00:36.38 3     1    178    3396K  0B     3280K+ 121   1     sleeping *0[1]       0.00000  0.00000    0   1023455    273    218971     117897     464915     676265     493019     1193    8132      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
119    thermalmonitord  0.0  00:00.03 1     0    24     956K   0B     940K   119   1     sleeping *0[1]       0.00000  0.00000    0   973        212    62         28         309        138        437        5       0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
116    syslogd          0.0  00:14.62 3     2    95     664K   0B     632K+  116   1     sleeping  0[8156]    0.00000  0.00000    0   271305     75     582        5530       597402     139677     247840     1       2543      0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
112    diskarbitrationd 0.0  01:17.73 2     1    204    1112K  0B     1108K  112   1     sleeping *0[1]       0.00000  0.00000    0   976314     1546   734383     34494      1443677    6777466    955783     14      0         0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
